
48405,41389,34121,39409,52539,53635,62823,59871,23810,16826,25950,31206,11564,12692,5488,2504,31902,24614,17602,22650,3248,4104,13548,10324,40073,32817,42197,47213,60583,61471,54523,51267,16080,8808,1676,6708,20222,21062,30370,27162,57031,49791,59035,64035,44777,45649,38581,35341,65371,58339,50951,56255,36725,37837,46889,43921,8012,1012,10000,15272,28514,29658,22334,19334,47863,42575,33451,40467,51929,54881,62085,60989,23264,18008,25276,32260,10958,13942,4754,3626,31612,26564,17184,24472,2898,6122,13070,12214,39787,34771,41783,49039,60229,63485,54041,53153,14642,9610,366,7638,18716,21924,28992,28152,55589,50589,57721,64961,43275,46515,37207,36335,63673,58369,49381,56413,34967,37935,45259,44147,6318,1046,8434,15434,26752,29752,20700,19556,45924,45020,35640,38784,49994,57330,64278,59310,21363,20427,27439,30615,9053,16357,6913,1977,29423,28247,19123,22027,705,7801,15005,9765,37624,36416,43684,46620,58070,65134,55946,50738,12449,11289,2301,5189,16527,23607,30931,25707,53430,52238,59626,62546,41112,48160,39108,33916,61738,60818,51574,54734,33028,40380,47448,42464,4413,3461,10593,13785,24851,32171,22863,17911,46214,43070,36058,36962,50344,55312,64756,57420,21649,18473,27853,28789,9407,14343,7395,91,29965,27061,19793,20969,1315,6555,15743,8647,38170,35234,44358,45566,58676,63884,56680,49616,14147,11259,3871,5031,18285,23509,32561,25481,55124,52204,61192,62384,42874,48066,40742,33694,63176,60016,52884,53804,34534,39518,48826,41474,5855,2663,11907,12859,26353,31305,24237,16917,

61111,61967,55019,51795,40601,33313,42693,47741,3744,4632,14076,10820,32398,25142,18130,23146,12092,13188,5984,3032,24338,17322,26446,31734,53035,54163,63351,60367,48901,41917,34649,39905,28018,29130,21806,18838,7516,484,9472,14776,36197,37341,46393,43393,64843,57843,50455,55727,44281,45121,38053,34845,56535,49263,58507,63539,19694,20566,29874,26634,15552,8312,1180,6180,59733,62957,53513,52657,39291,34243,41255,48543,2370,5626,12574,11686,31084,26068,16688,23944,10462,13414,4226,3130,22768,17480,24748,31764,51401,54385,61589,60461,47335,42079,32955,39939,27280,30248,21196,20084,6846,1542,8930,15962,35463,38463,45787,44643,64169,58897,49909,56909,43803,47011,37703,36863,56117,51085,58217,65489,19212,22452,29520,28648,15138,10138,894,8134,57542,64638,55450,50210,37096,35920,43188,46092,209,7273,14477,9269,28927,27719,18595,21531,8525,15861,6417,1449,20835,19931,26943,30087,49498,56802,63750,58814,45428,44492,35112,38288,25347,32699,23391,18407,4909,3989,11121,14281,33556,40876,47944,42992,62266,61314,52070,55262,41608,48688,39636,34412,53926,52766,60154,63042,17055,24103,31427,26235,12977,11785,2797,5717,59172,64412,57208,50112,38666,35762,44886,46062,1843,7051,16239,9175,30493,27557,20289,21497,9903,14871,7923,587,22145,19001,28381,29285,50872,55808,65252,57948,46742,43566,36554,37490,25825,30809,23741,16389,5327,2167,11411,12331,34038,38990,48298,40978,62680,59488,52356,53308,42346,47570,40246,33166,54596,51708,60696,61856,17789,22981,32033,24985,13651,10731,3343,4535,

62260,61324,52072,55248,33562,40866,47942,43006,4899,3995,11135,14279,25357,32693,23377,18409,12991,11783,2787,5723,17041,24105,31437,26229,53928,52752,60148,63052,41606,48702,39642,34402,28913,27721,18605,21525,223,7271,14467,9275,37094,35934,43194,46082,57544,64624,55444,50220,45434,44482,35110,38302,49492,56812,63752,58800,20845,19925,26929,30089,8515,15867,6431,1447,62678,59502,52362,53298,34040,38976,48292,40988,5313,2169,11421,12325,25839,30807,23731,16395,13661,10725,3329,4537,17779,22987,32047,24983,54602,51698,60694,61870,42340,47580,40248,33152,30483,27563,20303,21495,1853,7045,16225,9177,38660,35772,44888,46048,59178,64402,57206,50126,46744,43552,36548,37500,50870,55822,65258,57938,22159,18999,28371,29291,9889,14873,7933,581,64837,57853,50457,55713,36203,37331,46391,43407,7506,490,9486,14774,28028,29124,21792,18840,15566,8310,1170,6186,19680,20568,29884,26628,56537,49249,58501,63549,44279,45135,38059,34835,32384,25144,18140,23140,3758,4630,14066,10826,40599,33327,42699,47731,61113,61953,55013,51805,48907,41907,34647,39919,53029,54173,63353,60353,24348,17316,26432,31736,12082,13194,5998,3030,64167,58911,49915,56899,35465,38449,45781,44653,6832,1544,8940,15956,27294,30246,21186,20090,15148,10132,880,8136,19202,22458,29534,28646,56123,51075,58215,65503,43797,47021,37705,36849,31074,26074,16702,23942,2380,5620,12560,11688,39285,34253,41257,48529,59739,62947,53511,52671,47337,42065,32949,39949,51399,54399,61595,60451,22782,17478,24738,31770,10448,13416,4236,3124,

54390,51406,60458,61586,42072,47328,39940,32956,13409,10457,3133,4229,17487,22775,31763,24747,5629,2373,11681,12569,26067,31083,23951,16695,62954,59730,52662,53518,34244,39292,48536,41248,22451,19211,28655,29527,10141,15141,8129,889,47012,43804,36856,37696,51082,56114,65494,58222,38456,35456,44644,45788,58902,64174,56906,49906,30255,27287,20083,21195,1537,6841,15965,8933,54164,53036,60360,63344,41914,48898,39910,34654,13187,12091,3039,5991,17325,24341,31729,26441,4639,3751,10819,14075,25137,32393,23149,18133,61960,61104,51796,55020,33318,40606,47738,42690,20561,19689,26637,29877,8319,15559,6179,1179,45126,44286,34842,38050,49256,56528,63540,58508,37338,36194,43398,46398,57844,64844,55720,50448,29133,28021,18833,21801,483,7515,14783,9479,55815,50879,57947,65251,43561,46737,37493,36557,14864,9896,588,7924,19006,22150,29282,28378,7052,1844,9168,16232,27554,30490,21502,20294,64411,59171,50119,57215,35765,38669,46057,44881,22978,17786,24990,32038,10732,13652,4528,3336,47573,42349,33161,40241,51707,54595,61863,60703,38985,34033,40981,48301,59495,62687,53307,52355,30814,25830,16386,23738,2160,5320,12332,11412,56805,49501,58809,63745,44491,45427,38295,35119,15858,8522,1454,6422,19932,20836,30080,26936,7278,214,9266,14474,27712,28920,21532,18596,64633,57537,50213,55453,35927,37103,46091,43187,24096,17048,26236,31428,11790,12982,5714,2794,48695,41615,34411,39635,52761,53921,63045,60157,40875,33555,42999,47951,61317,62269,55257,52065,32700,25348,18400,23384,3986,4906,14286,11126,

51701,54605,61865,60689,47579,42339,33159,40255,10722,13658,4542,3334,22988,17780,24976,32040,2174,5318,12322,11418,30800,25832,16396,23732,59497,62673,53301,52365,38983,34047,40987,48291,18992,22152,29292,28372,14878,9894,578,7930,43559,46751,37499,36547,55817,50865,57941,65261,35771,38659,46055,44895,64405,59181,50121,57201,27564,30484,21488,20296,7042,1850,9182,16230,52759,53935,63051,60147,48697,41601,34405,39645,11776,12984,5724,2788,24110,17046,26226,31434,3996,4900,14272,11128,32690,25354,18414,23382,61323,62259,55255,52079,40869,33565,43001,47937,19922,20842,30094,26934,15868,8516,1440,6424,44485,45437,38297,35105,56811,49491,58807,63759,35929,37089,46085,43197,64631,57551,50219,55443,27726,28918,21522,18602,7264,216,9276,14468,51076,56124,65496,58208,47018,43794,36854,37710,10131,15147,8143,887,22461,19205,28641,29529,1551,6839,15955,8939,30241,27289,20093,21189,58904,64160,56900,49916,38454,35470,44650,45778,17473,22777,31773,24741,13423,10455,3123,4235,42070,47342,39946,32946,54392,51392,60452,61596,34250,39282,48534,41262,62948,59740,52664,53504,26077,31077,23937,16697,5619,2379,11695,12567,49254,56542,63546,58498,45128,44272,34836,38060,8305,15561,6189,1173,20575,19687,26627,29883,493,7509,14769,9481,29123,28027,18847,21799,57850,64834,55718,50462,37332,36204,43400,46384,17315,24347,31743,26439,13197,12085,3025,5993,41908,48908,39912,34640,54170,53026,60358,63358,33320,40592,47732,42700,61958,61118,51802,55010,25151,32391,23139,18139,4625,3753,10829,14069,

18189,23477,32593,25577,14115,11163,3967,5063,42778,48034,40774,33790,55092,52108,61288,62416,34438,39486,48858,41570,63144,59920,52980,53836,26257,31273,24269,17013,5823,2567,12003,12891,50376,55408,64660,57388,46310,43102,36026,36866,9439,14439,7299,59,21745,18505,27821,28693,1347,6651,15647,8615,30061,27093,19761,20873,58708,63980,56584,49584,38266,35266,44326,45470,16623,23639,30899,25611,12481,11385,2205,5157,41208,48192,39076,33820,53462,52334,59530,62514,33124,40412,47416,42368,61770,60914,51478,54702,24947,32203,22831,17815,4445,3557,10497,13753,49962,57234,64374,59342,45828,44988,35672,38880,9021,16261,7009,2009,21267,20395,27471,30711,673,7705,15101,9797,29327,28215,19155,22123,58038,65038,56042,50770,37528,36384,43716,46716,18812,21956,28960,28056,14674,9706,270,7606,43371,46547,37175,36239,55621,50685,57625,64929,35063,37967,45227,44051,63705,58465,49285,56381,26848,29784,20668,19460,6350,1142,8338,15402,51897,54785,62181,61021,47767,42543,33483,40563,10926,13846,4850,3658,23168,17976,25308,32356,2866,6026,13166,12246,31516,26532,17216,24568,60197,63389,54137,53185,39691,34739,41815,49135,20126,21030,30402,27258,16048,8712,1772,6740,44681,45617,38613,35437,56999,49695,59131,64067,36629,37805,46921,44017,65339,58243,51047,56287,28418,29626,22366,19430,7980,916,10096,15304,52571,53731,62727,59839,48501,41421,34089,39313,11596,12788,5392,2472,23906,16858,25918,31110,3280,4200,13452,10292,31998,24646,17570,22554,60615,61567,54427,51235,40169,32849,42165,47117,

23182,17974,25298,32362,10912,13848,4860,3652,47769,42529,33477,40573,51895,54799,62187,61011,39685,34749,41817,49121,60203,63379,54135,53199,31506,26538,17230,24566,2876,6020,13152,12248,55627,50675,57623,64943,43365,46557,37177,36225,14684,9700,256,7608,18802,21962,28974,28054,6336,1144,8348,15396,26862,29782,20658,19466,63703,58479,49291,56371,35065,37953,45221,44061,23916,16852,25904,31112,11586,12794,5406,2470,48507,41411,34087,39327,52565,53741,62729,59825,40167,32863,42171,47107,60617,61553,54421,51245,31984,24648,17580,22548,3294,4198,13442,10298,57001,49681,59125,64077,44679,45631,38619,35427,16062,8710,1762,6746,20112,21032,30412,27252,7970,922,10110,15302,28428,29620,22352,19432,65333,58253,51049,56273,36635,37795,46919,44031,21759,18503,27811,28699,9425,14441,7309,53,46312,43088,36020,36876,50374,55422,64666,57378,38260,35276,44328,45456,58714,63970,56582,49598,30051,27099,19775,20871,1357,6645,15633,8617,55098,52098,61286,62430,42772,48044,40776,33776,14125,11157,3953,5065,18179,23483,32607,25575,5809,2569,12013,12885,26271,31271,24259,17019,63142,59934,52986,53826,34440,39472,48852,41580,21277,20389,27457,30713,9011,16267,7023,2007,45834,44978,35670,38894,49956,57244,64376,59328,37526,36398,43722,46706,58040,65024,56036,50780,29313,28217,19165,22117,687,7703,15091,9803,53464,52320,59524,62524,41206,48206,39082,33810,12495,11383,2195,5163,16609,23641,30909,25605,4435,3563,10511,13751,24957,32197,22817,17817,61764,60924,51480,54688,33130,40402,47414,42382,

32204,24948,17808,22824,3554,4442,13758,10502,40411,33123,42375,47423,60917,61773,54697,51473,48199,41215,33819,39075,52329,53457,62517,59533,23632,16616,25612,30900,11390,12486,5154,2202,65033,58033,50773,56045,36391,37535,46715,43715,7710,678,9794,15098,28208,29320,22124,19156,16258,9018,2014,7014,20396,21268,30704,27464,57237,49965,59337,64369,44987,45827,38887,35679,31278,26262,17010,24266,2560,5816,12892,12004,39481,34433,41573,48861,59927,63151,53835,52979,48037,42781,33785,40769,52107,55091,62423,61295,23474,18186,25582,32598,11164,14116,5056,3960,63979,58707,49591,56591,35269,38269,45465,44321,6652,1348,8608,15640,27090,30058,20878,19766,14432,9432,60,7300,18510,21750,28690,27818,55415,50383,57387,64659,43097,46305,36869,36029,29629,28421,19425,22361,915,7979,15311,10103,37802,36626,44022,46926,58244,65340,56280,51040,45622,44686,35434,38610,49688,56992,64068,59132,21025,20121,27261,30405,8719,16055,6739,1771,61560,60608,51236,54428,32854,40174,47114,42162,4207,3287,10291,13451,24641,31993,22557,17573,12787,11595,2479,5399,16861,23909,31105,25913,53732,52572,59832,62720,41418,48498,39318,34094,29791,26855,19459,20667,1137,6345,15405,8341,37960,35056,44052,45228,58470,63710,56378,49282,46548,43372,36232,37168,50682,55618,64934,57630,21955,18811,28063,28967,9709,14677,7601,265,63386,60194,53190,54142,34740,39692,49128,41808,6029,2869,12241,13161,26531,31515,24575,17223,13841,10921,3661,4853,17983,23175,32355,25307,54790,51902,61018,62178,42536,47760,40564,33484,

24655,31991,22547,17579,4193,3289,10301,13445,32856,40160,47108,42172,61558,60622,51242,54418,41412,48508,39320,34080,53738,52562,59830,62734,16851,23915,31119,25911,12797,11589,2465,5401,58250,65330,56278,51054,37796,36636,44024,46912,925,7973,15297,10105,29619,28427,19439,22359,8705,16057,6749,1765,21039,20119,27251,30411,49686,57006,64074,59122,45624,44672,35428,38620,26541,31509,24561,17225,6019,2875,12255,13159,34746,39682,49126,41822,63380,60204,53192,54128,42534,47774,40570,33474,54792,51888,61012,62188,17969,23177,32365,25301,13855,10919,3651,4859,58472,63696,56372,49292,37958,35070,44058,45218,1151,6343,15395,8347,29777,26857,19469,20661,9699,14683,7615,263,21965,18805,28049,28969,50676,55628,64936,57616,46554,43362,36230,37182,28222,29318,22114,19162,7696,680,9804,15092,36393,37521,46709,43725,65031,58047,50779,56035,44981,45837,38889,35665,57243,49955,59335,64383,20386,21274,30718,27462,16268,9012,2000,7016,60923,61763,54695,51487,40405,33133,42377,47409,3564,4436,13744,10504,32194,24954,17822,22822,11376,12488,5164,2196,23646,16614,25602,30906,52327,53471,62523,59523,48201,41201,33813,39085,27100,30052,20864,19768,6642,1354,8622,15638,35275,38259,45463,44335,63973,58717,49593,56577,43095,46319,36875,36019,55417,50369,57381,64669,18496,21752,28700,27812,14446,9430,50,7306,59929,63137,53829,52989,39479,34447,41579,48851,2574,5814,12882,12010,31264,26264,17020,24260,11154,14122,5070,3958,23484,18180,25568,32600,52101,55101,62425,61281,48043,42771,33783,40783,

13293,12117,2993,5897,17347,24443,31647,26407,54266,53058,60326,63262,41940,49004,39816,34608,62054,61150,51770,54914,33352,40688,47636,42668,4721,3785,10797,13973,25183,32487,23043,18107,45096,44176,34932,38092,49158,56510,63578,58594,20543,19591,26723,29915,8209,15529,6221,1269,29091,27931,18943,21831,397,7477,14801,9577,37300,36108,43496,46416,57754,64802,55750,50558,13327,10423,3155,4331,17441,22681,31869,24773,54296,51360,60484,61692,42038,47246,40042,32978,62852,59708,52696,53600,34218,39186,48630,41294,5523,2347,11727,12663,26045,30981,24033,16729,47050,43890,36758,37678,51172,56156,65464,58112,22493,19301,28545,29497,10227,15179,8111,791,30273,27385,19997,21157,1647,6871,15923,8843,38486,35566,44554,45746,59000,64192,56868,49820,15772,8484,1472,6520,19890,20746,30190,26966,56715,49459,58839,63855,44453,45341,38393,35137,64535,57519,50251,55539,35897,36993,46181,43229,7168,184,9308,14564,27694,28822,21618,18634,48729,41697,34309,39613,52855,53967,63019,60051,24142,17142,26130,31402,11872,13016,5692,2692,32722,25450,18318,23350,4092,4932,14240,11032,40901,33661,42905,47905,61419,62291,55223,51983,14974,9926,546,7834,19024,22248,29196,28340,55913,50897,57909,65165,43591,46847,37403,36515,64501,59213,50089,57105,35803,38755,45959,44863,7138,1882,9150,16134,27596,30580,21392,20264,47547,42243,33255,40287,51605,54573,61897,60785,22956,17684,25072,32072,10626,13626,4574,3430,30768,25736,16492,23764,2078,5286,12354,11514,38951,33951,41083,48323,59401,62641,53333,52461,

11886,13014,5682,2698,24128,17144,26140,31396,52857,53953,63013,60061,48727,41711,34315,39603,61413,62301,55225,51969,40907,33651,42903,47919,4082,4938,14254,11030,32732,25444,18304,23352,44459,45331,38391,35151,56709,49469,58841,63841,19900,20740,30176,26968,15762,8490,1486,6518,27680,28824,21628,18628,7182,182,9298,14570,35895,37007,46187,43219,64537,57505,50245,55549,10636,13620,4560,3432,22946,17690,25086,32070,51611,54563,61895,60799,47541,42253,33257,40273,59399,62655,53339,52451,38953,33937,41077,48333,2064,5288,12364,11508,30782,25734,16482,23770,43593,46833,37397,36525,55911,50911,57915,65155,19038,22246,29186,28346,14960,9928,556,7828,27586,30586,21406,20262,7148,1876,9136,16136,35797,38765,45961,44849,64507,59203,50087,57119,8223,15527,6211,1275,20529,19593,26733,29909,49160,56496,63572,58604,45094,44190,34938,38082,57748,64812,55752,50544,37306,36098,43494,46430,387,7483,14815,9575,29101,27925,18929,21833,41946,48994,39814,34622,54260,53068,60328,63248,17357,24437,31633,26409,13283,12123,3007,5895,25169,32489,23053,18101,4735,3783,10787,13979,33350,40702,47642,42658,62056,61136,51764,54924,10237,15173,8097,793,22483,19307,28559,29495,51178,56146,65462,58126,47044,43900,36760,37664,58998,64206,56874,49810,38488,35552,44548,45756,1633,6873,15933,8837,30287,27383,19987,21163,42040,47232,40036,32988,54294,51374,60490,61682,17455,22679,31859,24779,13313,10425,3165,4325,26035,30987,24047,16727,5533,2341,11713,12665,34212,39196,48632,41280,62858,59698,52694,53614,

2348,5524,12656,11720,30978,26042,16734,24038,59707,62851,53607,52703,39189,34221,41289,48625,51367,54303,61691,60483,47241,42033,32981,40045,10416,13320,4332,3156,22686,17446,24770,31866,35561,38481,45749,44557,64199,59007,49819,56867,27390,30278,21154,19994,6864,1640,8844,15924,19298,22490,29502,28550,15180,10228,784,8104,43893,47053,37673,36753,56155,51171,58119,65471,3790,4726,13970,10794,32480,25176,18108,23044,61145,62049,54917,51773,40695,33359,42667,47635,53061,54269,63257,60321,49003,41939,34615,39823,12114,13290,5902,2998,24444,17348,26400,31640,36107,37299,46423,43503,64805,57757,50553,55745,27932,29092,21824,18936,7474,394,9582,14806,19584,20536,29916,26724,15534,8214,1266,6218,44183,45103,38091,34931,56505,49153,58597,63581,1885,7141,16129,9145,30579,27595,20271,21399,59210,64498,57110,50094,38756,35804,44856,45952,50902,55918,65162,57906,46840,43584,36516,37404,9921,14969,7837,549,22255,19031,28339,29195,33944,38944,48324,41084,62646,59406,52458,53330,25743,30775,23763,16491,5281,2073,11517,12357,17683,22955,32079,25079,13629,10629,3425,4569,42244,47548,40280,33248,54570,51602,60790,61902,191,7175,14563,9307,28817,27689,18637,21621,57512,64528,55540,50252,36998,35902,43226,46178,49460,56716,63848,58832,45338,44450,35142,38398,8483,15771,6527,1479,20749,19893,26961,30185,33658,40898,47910,42910,62292,61420,51976,55216,25453,32725,23345,18313,4931,4091,11039,14247,17137,24137,31405,26133,13023,11879,2691,5691,41702,48734,39610,34306,53960,52848,60052,63020,

5295,2071,11507,12363,25729,30777,23773,16485,62648,59392,52452,53340,33942,38958,48330,41074,54564,51612,60792,61888,42250,47538,40278,33262,13619,10635,3439,4567,17693,22949,32065,25081,38762,35794,44854,45966,59204,64508,57112,50080,30589,27589,20257,21401,1875,7147,16143,9143,22241,19033,28349,29189,9935,14967,7827,555,46838,43598,36522,37394,50904,55904,65156,57916,4941,4085,11025,14249,25443,32731,23359,18311,62298,61410,51974,55230,33652,40908,47912,42896,53958,52862,60058,63010,41704,48720,39604,34316,13009,11881,2701,5685,17151,24135,31395,26139,37000,35888,43220,46188,57510,64542,55546,50242,28831,27687,18627,21627,177,7177,14573,9301,20739,19899,26975,30183,8493,15765,6513,1481,45332,44460,35144,38384,49466,56706,63846,58846,6878,1638,8834,15930,27376,30280,21164,19988,64201,58993,49813,56877,35559,38495,45755,44547,56149,51181,58121,65457,43899,47043,37671,36767,15170,10234,798,8102,19308,22484,29488,28552,39195,34211,41287,48639,59701,62861,53609,52689,30988,26036,16720,24040,2338,5530,12670,11718,22672,17448,24780,31860,10430,13318,4322,3162,47239,42047,32987,40035,51369,54289,61685,60493,7484,388,9568,14808,27922,29098,21838,18934,64811,57747,50551,55759,36101,37309,46425,43489,56503,49167,58603,63571,44185,45089,38085,34941,15520,8216,1276,6212,19598,20534,29906,26730,40697,33345,42661,47645,61143,62063,54923,51763,32494,25174,18098,23050,3776,4728,13980,10788,24434,17354,26414,31638,12124,13284,5888,3000,48997,41949,34617,39809,53067,54259,63255,60335,

44925,46021,38689,35737,57171,50155,59151,64439,20330,21458,30518,27534,16196,9212,1816,7072,28406,29262,22186,18962,7896,608,9860,14908,36577,37465,46781,43525,65231,57975,50835,55851,11448,12288,5348,2140,23702,16430,25802,30834,52399,53271,62707,59467,48257,41017,34013,39013,60723,61835,54639,51671,40221,33189,42305,47609,3364,4508,13688,10688,32010,25010,17750,23022,43167,46119,37059,35963,55473,50185,57581,64597,18568,21552,28884,27756,14502,9246,250,7234,26900,30124,20808,19952,6458,1410,8550,15838,35075,38331,45407,44519,63789,58773,49521,56777,11098,14306,4870,4030,23412,18380,25384,32656,52045,55285,62225,61353,47971,42971,33599,40839,60113,63081,53901,52789,39679,34375,41635,48667,2758,5758,12954,11810,31464,26192,17076,24076,41228,48564,39248,34280,53538,52634,59774,62918,16667,23971,31047,26111,12597,11661,2409,5585,24711,31807,22747,17507,4265,3089,10485,13389,32912,39976,47308,42100,61630,60422,51426,54362,8905,15985,6805,1581,21223,20063,27323,30211,49886,56934,64130,58938,45808,44616,35500,38420,58178,65530,56094,51110,37740,36820,43824,46984,853,8173,15113,10161,29563,28611,19239,22431,42734,47702,40626,33290,54976,51832,61084,61988,18169,23105,32421,25117,14039,10863,3723,4659,26469,31709,24377,17281,5963,3059,12055,13231,34674,39882,48942,41878,63324,60388,52992,54200,9515,14739,7543,463,21765,18877,27993,29153,50492,55684,64864,57816,46354,43434,36174,37366,58528,63512,56572,49220,38030,34870,44242,45162,1207,6159,15595,8275,29849,26657,19653,20605,

45822,44614,35490,38426,49872,56936,64140,58932,21225,20049,27317,30221,8903,15999,6811,1571,29557,28621,19241,22417,859,8163,15111,10175,37730,36826,43838,46982,58188,65524,56080,51112,12603,11651,2407,5599,16661,23981,31049,26097,53548,52628,59760,62920,41218,48570,39262,34278,61616,60424,51436,54356,32926,39974,47298,42106,4263,3103,10491,13379,24713,31793,22741,17517,46364,43428,36160,37368,50482,55690,64878,57814,21771,18867,27991,29167,9509,14749,7545,449,29847,26671,19659,20595,1209,6145,15589,8285,38016,34872,44252,45156,58542,63510,56562,49226,14041,10849,3717,4669,18167,23119,32427,25107,54990,51830,61074,61994,42720,47704,40636,33284,63314,60394,53006,54198,34684,39876,48928,41880,5957,3069,12057,13217,26475,31699,24375,17295,48271,41015,34003,39019,52385,53273,62717,59461,23704,16416,25796,30844,11446,12302,5354,2130,32004,25020,17752,23008,3370,4498,13686,10702,40211,33195,42319,47607,60733,61829,54625,51673,16202,9202,1814,7086,20324,21468,30520,27520,57181,50149,59137,64441,44915,46027,38703,35735,65217,57977,50845,55845,36591,37463,46771,43531,7894,622,9866,14898,28408,29248,22180,18972,47981,42965,33585,40841,52035,55291,62239,61351,23418,18370,25382,32670,11092,14316,4872,4016,31462,26206,17082,24066,2760,5744,12948,11820,39665,34377,41645,48661,60127,63079,53891,52795,14504,9232,244,7244,18566,21566,28890,27746,55487,50183,57571,64603,43153,46121,37069,35957,63779,58779,49535,56775,35085,38325,45393,44521,6452,1420,8552,15824,26906,30114,20806,19966,

38332,35076,44512,45400,58770,63786,56782,49526,30123,26899,19959,20815,1413,6461,15833,8545,21559,18575,27755,28883,9241,14497,7237,253,46112,43160,35964,37060,50190,55478,64594,57578,5753,2753,11813,12957,26199,31471,24075,17075,63086,60118,52786,53898,34368,39672,48668,41636,55282,52042,61358,62230,42972,47972,40832,33592,14309,11101,4025,4865,18379,23411,32663,25391,37470,36582,43522,46778,57968,65224,55852,50836,29257,28401,18965,22189,615,7903,14907,9859,21461,20333,27529,30513,9211,16195,7079,1823,46018,44922,35742,38694,50156,57172,64432,59144,4507,3363,10695,13695,25013,32013,23017,17745,61836,60724,51664,54632,33186,40218,47614,42310,53264,52392,59468,62708,41022,48262,39010,34010,12295,11455,2139,5347,16425,23697,30837,25805,39885,34677,41873,48937,60387,63323,54207,52999,31706,26466,17286,24382,3060,5964,13224,12048,23110,18174,25114,32418,10856,14032,4660,3724,47697,42729,33293,40629,51839,54983,61987,61083,6152,1200,8276,15596,26662,29854,20602,19650,63519,58535,49219,56571,34865,38025,45165,44245,55683,50491,57823,64871,43437,46357,37361,36169,14740,9516,456,7536,18874,21762,29158,27998,39983,32919,42099,47307,60417,61625,54365,51429,31800,24704,17508,22748,3094,4270,13386,10482,23972,16668,26104,31040,11658,12594,5590,2414,48563,41227,34287,39255,52637,53541,62913,59769,8170,850,10166,15118,28612,29564,22424,19232,65533,58181,51105,56089,36819,37739,46991,43831,56929,49881,58941,64133,44623,45815,38419,35499,15990,8910,1578,6802,20056,21216,30212,27324,

34879,38023,45155,44251,63505,58537,49229,56565,26664,29840,20596,19660,6150,1214,8282,15586,18868,21772,29160,27984,14746,9506,454,7550,43427,46363,37375,36167,55693,50485,57809,64873,3066,5954,13222,12062,31700,26476,17288,24368,60397,63317,54193,53001,39875,34683,41887,48935,51825,54985,61997,61077,47711,42727,33283,40635,10854,14046,4666,3714,23112,18160,25108,32428,36829,37733,46977,43833,65523,58187,51119,56087,28618,29554,22422,19246,8164,860,10168,15104,20054,21230,30218,27314,15992,8896,1572,6812,44609,45817,38429,35493,56943,49879,58931,64139,3096,4256,13380,10492,31798,24718,17514,22738,60431,61623,54355,51435,39969,32921,42109,47301,52627,53547,62927,59767,48573,41221,34273,39257,11652,12604,5592,2400,23978,16658,26102,31054,34382,39670,48658,41642,63072,60120,52796,53892,26201,31457,24069,17085,5751,2767,11819,12947,18373,23421,32665,25377,14315,11091,4023,4879,42962,47978,40846,33590,55292,52036,61344,62232,1419,6451,15831,8559,30117,26909,19961,20801,58780,63780,56768,49528,38322,35082,44526,45398,50176,55480,64604,57572,46126,43158,35954,37066,9239,14511,7243,243,21561,18561,27749,28893,33196,40212,47600,42312,61826,60730,51678,54630,25019,32003,23015,17759,4501,3373,10697,13681,16423,23711,30843,25795,12297,11441,2133,5357,41008,48264,39020,34004,53278,52390,59458,62714,617,7889,14901,9869,29255,28415,18971,22179,57982,65222,55842,50842,37456,36584,43532,46772,50146,57178,64446,59142,46028,44916,35728,38696,9205,16205,7081,1809,21467,20323,27527,30527,

56221,50981,58305,65401,43955,46859,37871,36695,15242,10034,982,8046,19364,22300,29688,28480,6678,1710,8778,16114,27192,30336,21092,20188,64001,59065,49757,57061,35375,38551,45683,44747,22616,17632,24580,31932,10358,13518,4138,3218,47183,42231,32787,40107,51297,54489,61501,60549,39379,34155,41359,48439,59901,62789,53665,52505,31172,25980,16792,23840,2538,5458,12726,11534,56447,49351,58403,63643,44113,45289,37901,34997,15464,8400,1076,6284,19526,20734,29722,26786,7668,332,9640,14608,28122,29026,21894,18750,64995,57691,50623,55559,36301,37237,46481,43305,24506,17154,26598,31582,12180,13100,6088,2928,49069,41749,34801,39753,53123,54075,63455,60263,40497,33417,42605,47829,60959,62119,54851,51963,32294,25246,18042,23234,3592,4784,13908,10988,54764,51540,60848,61704,42434,47482,40350,33062,13819,10563,3495,4383,17877,22893,32137,24881,5223,2271,11323,12419,25673,30961,23573,16557,62576,59592,52268,53396,33886,39142,48130,41146,22057,19089,28277,29389,9735,15039,7771,739,46654,43654,36450,37594,50704,55976,65100,58100,38818,35610,45054,45894,59276,64308,57296,50024,30645,27405,20457,21329,1947,6947,16327,9087,53774,52918,59986,63210,41504,48792,39548,34500,12825,11937,2629,5885,16951,24207,31339,26323,4997,3901,11225,14177,25515,32531,23543,18255,62354,61226,52174,55158,33724,40708,48096,42840,20939,19827,27031,29999,8677,15709,6585,1281,45532,44388,35200,38200,49650,56650,63918,58646,36928,36088,43036,46244,57454,64726,55346,50314,28759,27887,18443,21683,121,7361,14373,9373,

